"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2022-07-12 22:05:01,22.143,7.867,12.28949984001,0.79400269385057,657.491345097667,0
2022-07-12 22:10:01,22.134,7.868,12.28949984001,0.79400269385057,657.51230521261,0
2022-07-12 22:15:01,22.126,7.856,12.28949984001,0.79400269385057,657.533265327553,0
2022-07-12 22:20:01,22.101,7.857,12.28949984001,0.79400269385057,657.554225442496,0
2022-07-12 22:25:01,22.092,7.848,12.28949984001,0.79400269385057,657.575185557439,0
2022-07-12 22:30:01,22.059,7.859,12.28949984001,0.79400269385057,657.596145672382,0
2022-07-12 22:35:01,22.076,7.85,12.28949984001,0.79400269385057,657.617105787325,0
2022-07-12 22:40:01,22.059,7.846,12.28949984001,0.79400269385057,657.638065902268,0
2022-07-12 22:45:01,22.042,7.853,12.28949984001,0.79400269385057,657.659026017211,0
2022-07-12 22:50:01,22,7.847,12.28949984001,0.79400269385057,657.679986132155,0
2022-07-12 22:55:01,22,7.838,12.28949984001,0.79400269385057,657.700946247098,0
2022-07-12 23:00:01,21.992,7.846,12.28949984001,0.79400269385057,657.721906362041,0
2022-07-12 23:05:01,21.942,7.846,12.28949984001,0.79400269385057,657.719010282541,0
2022-07-12 23:10:01,21.933,7.843,12.28949984001,0.79400269385057,657.716114203041,0
2022-07-12 23:15:01,21.933,7.844,12.28949984001,0.79400269385057,657.713218123541,0
2022-07-12 23:20:01,21.917,7.849,12.28949984001,0.79400269385057,657.71032204404,0
2022-07-12 23:25:01,21.908,7.842,12.28949984001,0.79400269385057,657.70742596454,0
2022-07-12 23:30:01,21.875,7.844,12.28949984001,0.79400269385057,657.70452988504,0
2022-07-12 23:35:01,21.875,7.837,12.2423051401635,0.793019368031714,657.70163380554,0
2022-07-12 23:40:01,21.866,7.846,12.1951104403171,0.792033468966341,657.69873772604,0
2022-07-12 23:45:01,21.833,7.846,12.1479157404707,0.791044979922956,657.69584164654,0
2022-07-12 23:50:01,21.841,7.838,12.1951104403171,0.792033468966341,657.69294556704,0
2022-07-12 23:55:01,21.816,7.85,12.2423051401635,0.793019368031714,657.69004948754,0
2022-07-13 00:00:01,21.816,7.848,12.28949984001,0.79400269385057,657.68715340804,0
2022-07-13 00:05:01,21.808,7.842,12.2423051401635,0.793019368031714,657.68425732854,0
2022-07-13 00:10:01,21.783,7.852,12.1951104403171,0.792033468966341,657.68136124904,0
2022-07-13 00:15:01,21.766,7.855,12.1479157404707,0.791044979922956,657.678465169539,0
2022-07-13 00:20:01,21.741,7.857,12.1479157404707,0.791044979922956,657.675569090039,0
2022-07-13 00:25:01,21.741,7.853,12.1479157404707,0.791044979922956,657.672673010539,0
2022-07-13 00:30:01,21.749,7.847,12.1479157404707,0.791044979922956,657.669776931039,0
2022-07-13 00:35:01,21.716,7.858,12.1479157404707,0.791044979922956,657.666880851539,0
2022-07-13 00:40:01,21.699,7.861,12.1479157404707,0.791044979922956,657.663984772039,0
2022-07-13 00:45:01,21.716,7.854,12.1479157404707,0.791044979922956,657.661088692539,0
2022-07-13 00:50:01,21.691,7.856,12.1479157404707,0.791044979922956,657.658192613039,0
2022-07-13 00:55:01,21.674,7.853,12.1479157404707,0.791044979922956,657.655296533539,0
2022-07-13 01:00:01,21.699,7.851,12.1479157404707,0.791044979922956,657.652400454039,0
2022-07-13 01:05:01,21.691,7.85,12.1479157404707,0.791044979922956,657.649504374539,0
2022-07-13 01:10:01,21.657,7.858,12.1479157404707,0.791044979922956,657.646608295038,0
2022-07-13 01:15:01,21.632,7.861,12.1479157404707,0.791044979922956,657.643712215538,0
2022-07-13 01:20:01,21.649,7.868,12.1479157404707,0.791044979922956,657.640816136038,0
2022-07-13 01:25:01,21.632,7.868,12.1479157404707,0.791044979922956,657.637920056538,0
2022-07-13 01:30:01,21.615,7.86,12.1479157404707,0.791044979922956,657.635023977038,0
2022-07-13 01:35:01,21.615,7.87,12.1479157404707,0.791044979922956,657.632127897538,0
