"site_year","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
"sfkeel_mir_2022","2022-07-29 20:11:15",9.38472113398226,8.03995373939937,1,25.945,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:16:15",9.33672113398226,8.04261431441318,1,25.928,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:21:15",9.27272113398226,8.04278631739819,1,25.928,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:26:15",9.20072113398226,8.04676720213202,1,25.902,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:31:15",9.18472113398226,8.04928482184364,1,25.886,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:36:15",9.13372113398226,8.05077686253059,1,25.877,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:41:15",9.06772113398226,8.05094900744982,1,25.877,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:46:15",9.03872113398226,8.05361546705748,1,25.86,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:51:15",9.00172113398226,8.05628337749885,1,25.843,0,1.46795053337109
"sfkeel_mir_2022","2022-07-29 20:56:15",8.95472113398226,8.05763056469926,1,25.835,0,1.45190219956575
"sfkeel_mir_2022","2022-07-29 21:01:15",8.91772113398226,8.05662785689199,1,25.843,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:06:15",8.85772113398227,8.06047294571441,1,25.818,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:11:15",8.80572113398226,8.06432111365049,1,25.793,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:16:15",8.76172113398226,8.06449349295051,1,25.793,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:21:15",8.72872113398226,8.06716723215619,1,25.776,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:26:15",8.71072113398226,8.06984242882358,1,25.759,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:31:15",8.65172113398226,8.06501063085059,1,25.793,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:36:15",8.62272113398226,8.07136566818988,1,25.751,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:41:15",8.59072113398226,8.07286412822865,1,25.742,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:46:15",8.53972113398226,8.07171066173855,1,25.751,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:51:15",8.51672113398226,8.07408484204692,1,25.734,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 21:56:15",8.47172113398226,8.07528072935486,1,25.725,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 22:01:15",8.44672113398226,8.07632949389502,1,25.717,0,1.43585386576041
"sfkeel_mir_2022","2022-07-29 22:06:15",8.40272113398226,8.07619867205098,1,25.717,0,1.41980553195506
"sfkeel_mir_2022","2022-07-29 22:11:15",8.38372113398226,8.07606785020693,1,25.717,0,1.40375719814972
"sfkeel_mir_2022","2022-07-29 22:16:15",8.34672113398226,8.07726434835104,1,25.708,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:21:15",8.30972113398226,8.07949409972897,1,25.692,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:26:15",8.28072113398226,8.07936322474514,1,25.692,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:31:15",8.25672113398226,8.08425249008019,1,25.658,0,1.38770886434438
"sfkeel_mir_2022","2022-07-29 22:36:15",8.22972113398226,8.08293985731035,1,25.666,0,1.38770886434438
