"date_time","low_range_cond_uS_cm.x","full_range_cond_uS_cm","temp_C","site","site_year","low_range_cond_uS_cm.y"
"2023-08-02 19:00:00",240.4,236.2,24.27,"Standish","sfkeel_sth_2023",240.4
"2023-08-02 19:15:00",239.8,235.1,24.14,"Standish","sfkeel_sth_2023",239.8
"2023-08-02 19:30:00",239.3,235.2,23.99,"Standish","sfkeel_sth_2023",239.3
"2023-08-02 19:45:00",238.8,234.4,23.86,"Standish","sfkeel_sth_2023",238.8
"2023-08-02 20:00:00",238.2,233.7,23.68,"Standish","sfkeel_sth_2023",238.2
"2023-08-02 20:15:00",237.6,233.4,23.48,"Standish","sfkeel_sth_2023",237.6
"2023-08-02 20:30:00",236.9,232.6,23.3,"Standish","sfkeel_sth_2023",236.9
"2023-08-02 20:45:00",235.9,231.9,23.08,"Standish","sfkeel_sth_2023",235.9
"2023-08-02 21:00:00",235.3,230.8,22.93,"Standish","sfkeel_sth_2023",235.3
"2023-08-02 21:15:00",234.8,230.5,22.79,"Standish","sfkeel_sth_2023",234.8
"2023-08-02 21:30:00",234.4,230.1,22.66,"Standish","sfkeel_sth_2023",234.4
"2023-08-02 21:45:00",233.9,229.8,22.55,"Standish","sfkeel_sth_2023",233.9
"2023-08-02 22:00:00",233.6,229.4,22.46,"Standish","sfkeel_sth_2023",233.6
"2023-08-02 22:15:00",233.4,229,22.4,"Standish","sfkeel_sth_2023",233.4
"2023-08-02 22:30:00",233.2,228.7,22.34,"Standish","sfkeel_sth_2023",233.2
"2023-08-02 22:45:00",233,228.7,22.31,"Standish","sfkeel_sth_2023",233
"2023-08-02 23:00:00",232.8,228.7,22.23,"Standish","sfkeel_sth_2023",232.8
"2023-08-02 23:15:00",233.3,229.1,22.2,"Standish","sfkeel_sth_2023",233.3
"2023-08-02 23:30:00",232.3,228,22.15,"Standish","sfkeel_sth_2023",232.3
"2023-08-02 23:45:00",232.3,228,22.12,"Standish","sfkeel_sth_2023",232.3
"2023-08-03 00:00:00",232.2,227.6,22.05,"Standish","sfkeel_sth_2023",232.2
"2023-08-03 00:15:00",231.9,227.6,22.01,"Standish","sfkeel_sth_2023",231.9
"2023-08-03 00:30:00",231.7,227.2,21.95,"Standish","sfkeel_sth_2023",231.7
"2023-08-03 00:45:00",231.4,226.9,21.9,"Standish","sfkeel_sth_2023",231.4
"2023-08-03 01:00:00",230.8,226.5,21.84,"Standish","sfkeel_sth_2023",230.8
"2023-08-03 01:15:00",230.6,226.1,21.77,"Standish","sfkeel_sth_2023",230.6
"2023-08-03 01:30:00",230.3,225.8,21.71,"Standish","sfkeel_sth_2023",230.3
"2023-08-03 01:45:00",230,225.4,21.66,"Standish","sfkeel_sth_2023",230
"2023-08-03 02:00:00",229.8,225.4,21.63,"Standish","sfkeel_sth_2023",229.8
"2023-08-03 02:15:00",229.7,225.4,21.63,"Standish","sfkeel_sth_2023",229.7
"2023-08-03 02:30:00",229.7,225.4,21.61,"Standish","sfkeel_sth_2023",229.7
"2023-08-03 02:45:00",229.7,225.4,21.61,"Standish","sfkeel_sth_2023",229.7
"2023-08-03 03:00:00",229.4,225,21.58,"Standish","sfkeel_sth_2023",229.4
"2023-08-03 03:15:00",229.4,225,21.56,"Standish","sfkeel_sth_2023",229.4
"2023-08-03 03:30:00",229.5,225.4,21.58,"Standish","sfkeel_sth_2023",229.5
"2023-08-03 03:45:00",229.4,225.4,21.56,"Standish","sfkeel_sth_2023",229.4
"2023-08-03 04:00:00",229.3,224.6,21.54,"Standish","sfkeel_sth_2023",229.3
"2023-08-03 04:15:00",229.2,224.7,21.52,"Standish","sfkeel_sth_2023",229.2
"2023-08-03 04:30:00",229.2,225,21.52,"Standish","sfkeel_sth_2023",229.2
"2023-08-03 04:45:00",229.5,225.4,21.48,"Standish","sfkeel_sth_2023",229.5
"2023-08-03 05:00:00",229.5,225.4,21.44,"Standish","sfkeel_sth_2023",229.5
"2023-08-03 05:15:00",229.1,225.1,21.43,"Standish","sfkeel_sth_2023",229.1
"2023-08-03 05:30:00",229.6,225.4,21.42,"Standish","sfkeel_sth_2023",229.6
"2023-08-03 05:45:00",228.6,224.3,21.39,"Standish","sfkeel_sth_2023",228.6
"2023-08-03 06:00:00",228.5,224.3,21.33,"Standish","sfkeel_sth_2023",228.5
"2023-08-03 06:15:00",228.4,224.3,21.32,"Standish","sfkeel_sth_2023",228.4
"2023-08-03 06:30:00",228.1,223.6,21.27,"Standish","sfkeel_sth_2023",228.1
"2023-08-03 06:45:00",228.1,224,21.26,"Standish","sfkeel_sth_2023",228.1
"2023-08-03 07:00:00",228,223.6,21.22,"Standish","sfkeel_sth_2023",228
"2023-08-03 07:15:00",227.7,223.6,21.19,"Standish","sfkeel_sth_2023",227.7
"2023-08-03 07:30:00",227.7,223.6,21.19,"Standish","sfkeel_sth_2023",227.7
"2023-08-03 07:45:00",227.5,223.2,21.14,"Standish","sfkeel_sth_2023",227.5
"2023-08-03 08:00:00",227.5,223.2,21.15,"Standish","sfkeel_sth_2023",227.5
"2023-08-03 08:15:00",227.5,223.2,21.15,"Standish","sfkeel_sth_2023",227.5
"2023-08-03 08:30:00",227.7,223.6,21.2,"Standish","sfkeel_sth_2023",227.7
"2023-08-03 08:45:00",227.9,223.6,21.24,"Standish","sfkeel_sth_2023",227.9
"2023-08-03 09:00:00",228.2,223.9,21.35,"Standish","sfkeel_sth_2023",228.2
"2023-08-03 09:15:00",229.7,225.8,21.53,"Standish","sfkeel_sth_2023",229.7
"2023-08-03 09:30:00",228.8,224.3,21.49,"Standish","sfkeel_sth_2023",228.8
"2023-08-03 09:45:00",229,224.6,21.58,"Standish","sfkeel_sth_2023",229
"2023-08-03 10:00:00",229.6,225.4,21.71,"Standish","sfkeel_sth_2023",229.6
"2023-08-03 10:15:00",230.4,226.1,21.88,"Standish","sfkeel_sth_2023",230.4
"2023-08-03 10:30:00",230.8,226.5,21.98,"Standish","sfkeel_sth_2023",230.8
"2023-08-03 10:45:00",231.3,226.8,22.1,"Standish","sfkeel_sth_2023",231.3
"2023-08-03 11:00:00",231.9,227.5,22.23,"Standish","sfkeel_sth_2023",231.9
"2023-08-03 11:15:00",232.5,227.9,22.35,"Standish","sfkeel_sth_2023",232.5
"2023-08-03 11:30:00",233,228.6,22.48,"Standish","sfkeel_sth_2023",233
"2023-08-03 11:45:00",233.8,229.4,22.61,"Standish","sfkeel_sth_2023",233.8
"2023-08-03 12:00:00",234.5,230.1,22.78,"Standish","sfkeel_sth_2023",234.5
"2023-08-03 12:15:00",235,230.5,22.89,"Standish","sfkeel_sth_2023",235
"2023-08-03 12:30:00",235.9,231.9,23.07,"Standish","sfkeel_sth_2023",235.9
"2023-08-03 12:45:00",236.4,232.3,23.18,"Standish","sfkeel_sth_2023",236.4
"2023-08-03 13:00:00",237.1,233,23.33,"Standish","sfkeel_sth_2023",237.1
"2023-08-03 13:15:00",237.3,233,23.42,"Standish","sfkeel_sth_2023",237.3
"2023-08-03 13:30:00",238.2,233.7,23.63,"Standish","sfkeel_sth_2023",238.2
"2023-08-03 13:45:00",238.8,234.4,23.76,"Standish","sfkeel_sth_2023",238.8
"2023-08-03 14:00:00",239,234.4,23.91,"Standish","sfkeel_sth_2023",239
"2023-08-03 14:15:00",239.6,235.2,23.95,"Standish","sfkeel_sth_2023",239.6
"2023-08-03 14:30:00",240,235.5,24.06,"Standish","sfkeel_sth_2023",240
"2023-08-03 14:45:00",240.3,236.3,24.16,"Standish","sfkeel_sth_2023",240.3
"2023-08-03 15:00:00",241,236.6,24.3,"Standish","sfkeel_sth_2023",241
"2023-08-03 15:15:00",241.2,237,24.35,"Standish","sfkeel_sth_2023",241.2
"2023-08-03 15:30:00",241.5,237,24.41,"Standish","sfkeel_sth_2023",241.5
"2023-08-03 15:45:00",242,237.7,24.53,"Standish","sfkeel_sth_2023",242
"2023-08-03 16:00:00",242.1,237.7,24.54,"Standish","sfkeel_sth_2023",242.1
"2023-08-03 16:15:00",242.4,238.1,24.59,"Standish","sfkeel_sth_2023",242.4
"2023-08-03 16:30:00",242.6,238.4,24.65,"Standish","sfkeel_sth_2023",242.6
"2023-08-03 16:45:00",243,238.4,24.71,"Standish","sfkeel_sth_2023",243
"2023-08-03 17:00:00",243.2,238.8,24.74,"Standish","sfkeel_sth_2023",243.2
"2023-08-03 17:15:00",243.2,238.8,24.76,"Standish","sfkeel_sth_2023",243.2
"2023-08-03 17:30:00",243.1,238.4,24.72,"Standish","sfkeel_sth_2023",243.1
"2023-08-03 17:45:00",242.8,238.4,24.69,"Standish","sfkeel_sth_2023",242.8
"2023-08-03 18:00:00",242.6,238.4,24.64,"Standish","sfkeel_sth_2023",242.6
"2023-08-03 18:15:00",242.3,237.7,24.55,"Standish","sfkeel_sth_2023",242.3
"2023-08-03 18:30:00",241.9,237.3,24.48,"Standish","sfkeel_sth_2023",241.9
"2023-08-03 18:45:00",241.5,237.4,24.4,"Standish","sfkeel_sth_2023",241.5
"2023-08-03 19:00:00",241,236.6,24.25,"Standish","sfkeel_sth_2023",241
"2023-08-03 19:15:00",240.4,236.3,24.1,"Standish","sfkeel_sth_2023",240.4
"2023-08-03 19:30:00",239.6,235.2,23.9,"Standish","sfkeel_sth_2023",239.6
"2023-08-03 19:45:00",239,234.5,23.75,"Standish","sfkeel_sth_2023",239
"2023-08-03 20:00:00",238.2,234.1,23.57,"Standish","sfkeel_sth_2023",238.2
"2023-08-03 20:15:00",237.5,233,23.37,"Standish","sfkeel_sth_2023",237.5
"2023-08-03 20:30:00",237,232.7,23.22,"Standish","sfkeel_sth_2023",237
"2023-08-03 20:45:00",236.6,232.3,23.1,"Standish","sfkeel_sth_2023",236.6
"2023-08-03 21:00:00",236.1,232,22.94,"Standish","sfkeel_sth_2023",236.1
"2023-08-03 21:15:00",235.6,231.2,22.83,"Standish","sfkeel_sth_2023",235.6
"2023-08-03 21:30:00",235.1,230.5,22.68,"Standish","sfkeel_sth_2023",235.1
"2023-08-03 21:45:00",234.8,230.5,22.6,"Standish","sfkeel_sth_2023",234.8
"2023-08-03 22:00:00",234.3,229.8,22.48,"Standish","sfkeel_sth_2023",234.3
"2023-08-03 22:15:00",234.1,229.4,22.4,"Standish","sfkeel_sth_2023",234.1
"2023-08-03 22:30:00",233.7,229.4,22.33,"Standish","sfkeel_sth_2023",233.7
"2023-08-03 22:45:00",233.6,229.5,22.28,"Standish","sfkeel_sth_2023",233.6
"2023-08-03 23:00:00",233.2,229.1,22.23,"Standish","sfkeel_sth_2023",233.2
"2023-08-03 23:15:00",233.2,228.7,22.18,"Standish","sfkeel_sth_2023",233.2
"2023-08-03 23:30:00",232.9,228.7,22.15,"Standish","sfkeel_sth_2023",232.9
"2023-08-03 23:45:00",232.9,228.7,22.11,"Standish","sfkeel_sth_2023",232.9
"2023-08-04 00:00:00",232.9,228.7,22.07,"Standish","sfkeel_sth_2023",232.9
"2023-08-04 00:15:00",232.7,228.4,22.04,"Standish","sfkeel_sth_2023",232.7
"2023-08-04 00:30:00",232.4,227.6,22,"Standish","sfkeel_sth_2023",232.4
"2023-08-04 00:45:00",232.1,228,21.94,"Standish","sfkeel_sth_2023",232.1
"2023-08-04 01:00:00",232,227.6,21.92,"Standish","sfkeel_sth_2023",232
"2023-08-04 01:15:00",231.9,227.2,21.89,"Standish","sfkeel_sth_2023",231.9
"2023-08-04 01:30:00",231.6,227.3,21.84,"Standish","sfkeel_sth_2023",231.6
"2023-08-04 01:45:00",231.4,227.3,21.8,"Standish","sfkeel_sth_2023",231.4
"2023-08-04 02:00:00",231.3,226.9,21.77,"Standish","sfkeel_sth_2023",231.3
"2023-08-04 02:15:00",231.1,226.9,21.75,"Standish","sfkeel_sth_2023",231.1
"2023-08-04 02:30:00",231,226.5,21.73,"Standish","sfkeel_sth_2023",231
"2023-08-04 02:45:00",231.2,227.3,21.71,"Standish","sfkeel_sth_2023",231.2
"2023-08-04 03:00:00",230.8,226.5,21.69,"Standish","sfkeel_sth_2023",230.8
"2023-08-04 03:15:00",230.7,226.2,21.65,"Standish","sfkeel_sth_2023",230.7
"2023-08-04 03:30:00",230.5,226.2,21.63,"Standish","sfkeel_sth_2023",230.5
"2023-08-04 03:45:00",230.2,226.2,21.6,"Standish","sfkeel_sth_2023",230.2
"2023-08-04 04:00:00",230.1,225.8,21.59,"Standish","sfkeel_sth_2023",230.1
"2023-08-04 04:15:00",230.1,225.8,21.56,"Standish","sfkeel_sth_2023",230.1
"2023-08-04 04:30:00",229.9,225.8,21.53,"Standish","sfkeel_sth_2023",229.9
"2023-08-04 04:45:00",229.8,225.4,21.52,"Standish","sfkeel_sth_2023",229.8
"2023-08-04 05:00:00",229.7,225.4,21.49,"Standish","sfkeel_sth_2023",229.7
"2023-08-04 05:15:00",229.5,225.4,21.47,"Standish","sfkeel_sth_2023",229.5
"2023-08-04 05:30:00",229.5,225.4,21.44,"Standish","sfkeel_sth_2023",229.5
"2023-08-04 05:45:00",229.4,225.4,21.41,"Standish","sfkeel_sth_2023",229.4
"2023-08-04 06:00:00",229.3,225.1,21.38,"Standish","sfkeel_sth_2023",229.3
"2023-08-04 06:15:00",229.1,225.1,21.36,"Standish","sfkeel_sth_2023",229.1
"2023-08-04 06:30:00",229.1,224.7,21.33,"Standish","sfkeel_sth_2023",229.1
"2023-08-04 06:45:00",229,224.3,21.29,"Standish","sfkeel_sth_2023",229
"2023-08-04 07:00:00",228.8,224.3,21.29,"Standish","sfkeel_sth_2023",228.8
"2023-08-04 07:15:00",228.7,224.3,21.29,"Standish","sfkeel_sth_2023",228.7
"2023-08-04 07:30:00",228.7,224.3,21.24,"Standish","sfkeel_sth_2023",228.7
"2023-08-04 07:45:00",228.6,224.3,21.22,"Standish","sfkeel_sth_2023",228.6
"2023-08-04 08:00:00",228.4,224.3,21.2,"Standish","sfkeel_sth_2023",228.4
"2023-08-04 08:15:00",228.3,224,21.19,"Standish","sfkeel_sth_2023",228.3
"2023-08-04 08:30:00",228.5,224.3,21.22,"Standish","sfkeel_sth_2023",228.5
"2023-08-04 08:45:00",228.8,224.3,21.3,"Standish","sfkeel_sth_2023",228.8
"2023-08-04 09:00:00",229.3,225.5,21.38,"Standish","sfkeel_sth_2023",229.3
"2023-08-04 09:15:00",229.5,225.4,21.47,"Standish","sfkeel_sth_2023",229.5
"2023-08-04 09:30:00",229.4,225.4,21.49,"Standish","sfkeel_sth_2023",229.4
"2023-08-04 09:45:00",229.8,225.4,21.6,"Standish","sfkeel_sth_2023",229.8
"2023-08-04 10:00:00",230.3,226.1,21.72,"Standish","sfkeel_sth_2023",230.3
"2023-08-04 10:15:00",230.8,226.5,21.84,"Standish","sfkeel_sth_2023",230.8
"2023-08-04 10:30:00",231.4,226.8,21.97,"Standish","sfkeel_sth_2023",231.4
"2023-08-04 10:45:00",232.1,227.6,22.12,"Standish","sfkeel_sth_2023",232.1
"2023-08-04 11:00:00",232.9,228.7,22.29,"Standish","sfkeel_sth_2023",232.9
"2023-08-04 11:15:00",233.7,229.4,22.45,"Standish","sfkeel_sth_2023",233.7
"2023-08-04 11:30:00",234.3,230.1,22.6,"Standish","sfkeel_sth_2023",234.3
"2023-08-04 11:45:00",235.2,230.9,22.77,"Standish","sfkeel_sth_2023",235.2
"2023-08-04 12:00:00",235.9,231.6,22.93,"Standish","sfkeel_sth_2023",235.9
"2023-08-04 12:15:00",236.6,232.7,23.08,"Standish","sfkeel_sth_2023",236.6
"2023-08-04 12:30:00",237.4,233.4,23.24,"Standish","sfkeel_sth_2023",237.4
"2023-08-04 12:45:00",238.3,234.2,23.42,"Standish","sfkeel_sth_2023",238.3
"2023-08-04 13:00:00",239,234.5,23.58,"Standish","sfkeel_sth_2023",239
"2023-08-04 13:15:00",239.9,235.6,23.72,"Standish","sfkeel_sth_2023",239.9
"2023-08-04 13:30:00",240.4,236.3,23.89,"Standish","sfkeel_sth_2023",240.4
"2023-08-04 13:45:00",240.5,236.3,23.92,"Standish","sfkeel_sth_2023",240.5
"2023-08-04 14:00:00",241.2,237.1,24.07,"Standish","sfkeel_sth_2023",241.2
"2023-08-04 14:15:00",241.7,237.4,24.19,"Standish","sfkeel_sth_2023",241.7
"2023-08-04 14:30:00",242.4,238.1,24.35,"Standish","sfkeel_sth_2023",242.4
"2023-08-04 14:45:00",243.1,238.5,24.48,"Standish","sfkeel_sth_2023",243.1
"2023-08-04 15:00:00",243.8,239.6,24.65,"Standish","sfkeel_sth_2023",243.8
"2023-08-04 15:15:00",244.1,239.9,24.74,"Standish","sfkeel_sth_2023",244.1
"2023-08-04 15:30:00",244.5,240.3,24.8,"Standish","sfkeel_sth_2023",244.5
"2023-08-04 15:45:00",244.7,240.3,24.86,"Standish","sfkeel_sth_2023",244.7
"2023-08-04 16:00:00",244.9,240.7,24.91,"Standish","sfkeel_sth_2023",244.9
"2023-08-04 16:15:00",245.1,241,24.94,"Standish","sfkeel_sth_2023",245.1
"2023-08-04 16:30:00",245.2,240.6,24.98,"Standish","sfkeel_sth_2023",245.2
"2023-08-04 16:45:00",245.4,241.4,25.02,"Standish","sfkeel_sth_2023",245.4
"2023-08-04 17:00:00",245.4,241,25.02,"Standish","sfkeel_sth_2023",245.4
"2023-08-04 17:15:00",245.3,241,25.03,"Standish","sfkeel_sth_2023",245.3
"2023-08-04 17:30:00",245.2,241,25,"Standish","sfkeel_sth_2023",245.2
"2023-08-04 17:45:00",245.1,240.7,24.97,"Standish","sfkeel_sth_2023",245.1
"2023-08-04 18:00:00",245,240.7,24.94,"Standish","sfkeel_sth_2023",245
"2023-08-04 18:15:00",244.5,240.3,24.87,"Standish","sfkeel_sth_2023",244.5
"2023-08-04 18:30:00",244.1,239.9,24.74,"Standish","sfkeel_sth_2023",244.1
"2023-08-04 18:45:00",243.5,239.2,24.6,"Standish","sfkeel_sth_2023",243.5
"2023-08-04 19:00:00",242.6,238.5,24.41,"Standish","sfkeel_sth_2023",242.6
"2023-08-04 19:15:00",241.7,237.4,24.23,"Standish","sfkeel_sth_2023",241.7
"2023-08-04 19:30:00",241.3,237,24.1,"Standish","sfkeel_sth_2023",241.3
"2023-08-04 19:45:00",240.4,236.3,23.9,"Standish","sfkeel_sth_2023",240.4
"2023-08-04 20:00:00",239.7,235.2,23.7,"Standish","sfkeel_sth_2023",239.7
"2023-08-04 20:15:00",239,234.9,23.53,"Standish","sfkeel_sth_2023",239
"2023-08-04 20:30:00",238.5,234.2,23.37,"Standish","sfkeel_sth_2023",238.5
"2023-08-04 20:45:00",238.2,233.8,23.25,"Standish","sfkeel_sth_2023",238.2
"2023-08-04 21:00:00",237.7,233.5,23.13,"Standish","sfkeel_sth_2023",237.7
"2023-08-04 21:15:00",237.1,232.7,22.96,"Standish","sfkeel_sth_2023",237.1
"2023-08-04 21:30:00",236.8,232.4,22.86,"Standish","sfkeel_sth_2023",236.8
"2023-08-04 21:45:00",236.3,232,22.76,"Standish","sfkeel_sth_2023",236.3
"2023-08-04 22:00:00",235.9,231.7,22.63,"Standish","sfkeel_sth_2023",235.9
"2023-08-04 22:15:00",235.6,231.3,22.57,"Standish","sfkeel_sth_2023",235.6
"2023-08-04 22:30:00",235.1,230.9,22.46,"Standish","sfkeel_sth_2023",235.1
"2023-08-04 22:45:00",235,230.6,22.4,"Standish","sfkeel_sth_2023",235
"2023-08-04 23:00:00",234.6,230.6,22.33,"Standish","sfkeel_sth_2023",234.6
"2023-08-04 23:15:00",234.4,230.6,22.29,"Standish","sfkeel_sth_2023",234.4
"2023-08-04 23:30:00",234.2,229.8,22.23,"Standish","sfkeel_sth_2023",234.2
"2023-08-04 23:45:00",234,229.9,22.2,"Standish","sfkeel_sth_2023",234
"2023-08-05 00:00:00",234.3,230.2,22.17,"Standish","sfkeel_sth_2023",234.3
"2023-08-05 00:15:00",234,229.5,22.15,"Standish","sfkeel_sth_2023",234
"2023-08-05 00:30:00",233.7,229.5,22.11,"Standish","sfkeel_sth_2023",233.7
"2023-08-05 00:45:00",233.6,229.1,22.07,"Standish","sfkeel_sth_2023",233.6
"2023-08-05 01:00:00",233.4,228.7,22.05,"Standish","sfkeel_sth_2023",233.4
"2023-08-05 01:15:00",233.3,228.8,22.01,"Standish","sfkeel_sth_2023",233.3
"2023-08-05 01:30:00",233.1,228.8,21.99,"Standish","sfkeel_sth_2023",233.1
"2023-08-05 01:45:00",233,228.8,21.97,"Standish","sfkeel_sth_2023",233
"2023-08-05 02:00:00",232.9,228.8,21.95,"Standish","sfkeel_sth_2023",232.9
"2023-08-05 02:15:00",232.8,228.8,21.94,"Standish","sfkeel_sth_2023",232.8
"2023-08-05 02:30:00",232.7,228.4,21.92,"Standish","sfkeel_sth_2023",232.7
"2023-08-05 02:45:00",232.7,228.4,21.92,"Standish","sfkeel_sth_2023",232.7
"2023-08-05 03:00:00",232.6,228,21.9,"Standish","sfkeel_sth_2023",232.6
"2023-08-05 03:15:00",232.5,228.4,21.89,"Standish","sfkeel_sth_2023",232.5
"2023-08-05 03:30:00",232.5,228.4,21.88,"Standish","sfkeel_sth_2023",232.5
"2023-08-05 03:45:00",232.2,227.6,21.84,"Standish","sfkeel_sth_2023",232.2
"2023-08-05 04:00:00",232.2,227.6,21.82,"Standish","sfkeel_sth_2023",232.2
"2023-08-05 04:15:00",232,227.7,21.8,"Standish","sfkeel_sth_2023",232
"2023-08-05 04:30:00",232,227.6,21.82,"Standish","sfkeel_sth_2023",232
"2023-08-05 04:45:00",231.9,227.3,21.77,"Standish","sfkeel_sth_2023",231.9
"2023-08-05 05:00:00",232,227.7,21.76,"Standish","sfkeel_sth_2023",232
"2023-08-05 05:15:00",231.7,227.3,21.72,"Standish","sfkeel_sth_2023",231.7
"2023-08-05 05:30:00",231.7,227.3,21.71,"Standish","sfkeel_sth_2023",231.7
"2023-08-05 05:45:00",231.5,227.3,21.7,"Standish","sfkeel_sth_2023",231.5
"2023-08-05 06:00:00",231.4,226.9,21.69,"Standish","sfkeel_sth_2023",231.4
"2023-08-05 06:15:00",231.3,226.9,21.65,"Standish","sfkeel_sth_2023",231.3
"2023-08-05 06:30:00",231.2,226.9,21.61,"Standish","sfkeel_sth_2023",231.2
"2023-08-05 06:45:00",231.1,226.9,21.61,"Standish","sfkeel_sth_2023",231.1
"2023-08-05 07:00:00",231.1,226.6,21.59,"Standish","sfkeel_sth_2023",231.1
"2023-08-05 07:15:00",231.1,226.6,21.55,"Standish","sfkeel_sth_2023",231.1
"2023-08-05 07:30:00",230.9,226.6,21.54,"Standish","sfkeel_sth_2023",230.9
"2023-08-05 07:45:00",230.8,226.6,21.54,"Standish","sfkeel_sth_2023",230.8
"2023-08-05 08:00:00",230.7,226.2,21.52,"Standish","sfkeel_sth_2023",230.7
"2023-08-05 08:15:00",230.8,226.6,21.52,"Standish","sfkeel_sth_2023",230.8
"2023-08-05 08:30:00",230.8,226.6,21.54,"Standish","sfkeel_sth_2023",230.8
"2023-08-05 08:45:00",231.1,226.9,21.6,"Standish","sfkeel_sth_2023",231.1
"2023-08-05 09:00:00",231.4,227.3,21.69,"Standish","sfkeel_sth_2023",231.4
"2023-08-05 09:15:00",231.8,227.3,21.8,"Standish","sfkeel_sth_2023",231.8
"2023-08-05 09:30:00",231.7,227.3,21.81,"Standish","sfkeel_sth_2023",231.7
"2023-08-05 09:45:00",232.1,227.6,21.93,"Standish","sfkeel_sth_2023",232.1
"2023-08-05 10:00:00",232.7,228.4,22.01,"Standish","sfkeel_sth_2023",232.7
"2023-08-05 10:15:00",233.3,229.1,22.18,"Standish","sfkeel_sth_2023",233.3
"2023-08-05 10:30:00",234.1,229.8,22.37,"Standish","sfkeel_sth_2023",234.1
"2023-08-05 10:45:00",235,230.5,22.54,"Standish","sfkeel_sth_2023",235
"2023-08-05 11:00:00",235.8,232,22.69,"Standish","sfkeel_sth_2023",235.8
"2023-08-05 11:15:00",236.5,232.4,22.85,"Standish","sfkeel_sth_2023",236.5
"2023-08-05 11:30:00",237.4,233.1,23.02,"Standish","sfkeel_sth_2023",237.4
"2023-08-05 11:45:00",238.5,234.2,23.24,"Standish","sfkeel_sth_2023",238.5
"2023-08-05 12:00:00",239,234.6,23.33,"Standish","sfkeel_sth_2023",239
"2023-08-05 12:15:00",239.5,235.3,23.44,"Standish","sfkeel_sth_2023",239.5
"2023-08-05 12:30:00",240.4,236.4,23.65,"Standish","sfkeel_sth_2023",240.4
"2023-08-05 12:45:00",241.3,237.1,23.81,"Standish","sfkeel_sth_2023",241.3
"2023-08-05 13:00:00",242.1,237.8,23.97,"Standish","sfkeel_sth_2023",242.1
"2023-08-05 13:15:00",242.5,238.6,24.09,"Standish","sfkeel_sth_2023",242.5
"2023-08-05 13:30:00",243.4,238.9,24.25,"Standish","sfkeel_sth_2023",243.4
"2023-08-05 13:45:00",243.8,239.7,24.36,"Standish","sfkeel_sth_2023",243.8
"2023-08-05 14:00:00",245.5,241.6,24.44,"Standish","sfkeel_sth_2023",245.5
"2023-08-05 14:15:00",244.8,240.7,24.59,"Standish","sfkeel_sth_2023",244.8
"2023-08-05 14:30:00",245.4,241.5,24.7,"Standish","sfkeel_sth_2023",245.4
"2023-08-05 14:45:00",246,241.4,24.88,"Standish","sfkeel_sth_2023",246
"2023-08-05 15:00:00",246.1,241.4,24.93,"Standish","sfkeel_sth_2023",246.1
"2023-08-05 15:15:00",246.6,242.5,25.05,"Standish","sfkeel_sth_2023",246.6
"2023-08-05 15:30:00",247.5,243.3,25.15,"Standish","sfkeel_sth_2023",247.5
"2023-08-05 15:45:00",247.7,243.2,25.29,"Standish","sfkeel_sth_2023",247.7
"2023-08-05 16:00:00",248.3,244.4,25.37,"Standish","sfkeel_sth_2023",248.3
"2023-08-05 16:15:00",248.3,244,25.38,"Standish","sfkeel_sth_2023",248.3
"2023-08-05 16:30:00",248.5,244,25.44,"Standish","sfkeel_sth_2023",248.5
"2023-08-05 16:45:00",248.7,244.3,25.48,"Standish","sfkeel_sth_2023",248.7
"2023-08-05 17:00:00",248.7,244.7,25.46,"Standish","sfkeel_sth_2023",248.7
"2023-08-05 17:15:00",248.4,244.4,25.43,"Standish","sfkeel_sth_2023",248.4
"2023-08-05 17:30:00",248,243.6,25.33,"Standish","sfkeel_sth_2023",248
"2023-08-05 17:45:00",247.6,243.3,25.27,"Standish","sfkeel_sth_2023",247.6
"2023-08-05 18:00:00",247.5,243.3,25.26,"Standish","sfkeel_sth_2023",247.5
"2023-08-05 18:15:00",247,242.9,25.14,"Standish","sfkeel_sth_2023",247
"2023-08-05 18:30:00",246.5,242.6,25.02,"Standish","sfkeel_sth_2023",246.5
"2023-08-05 18:45:00",246.1,241.8,24.87,"Standish","sfkeel_sth_2023",246.1
"2023-08-05 19:00:00",245.4,241.5,24.72,"Standish","sfkeel_sth_2023",245.4
"2023-08-05 19:15:00",244.8,240.4,24.61,"Standish","sfkeel_sth_2023",244.8
"2023-08-05 19:30:00",244.4,240.4,24.47,"Standish","sfkeel_sth_2023",244.4
"2023-08-05 19:45:00",243.7,239.3,24.29,"Standish","sfkeel_sth_2023",243.7
"2023-08-05 20:00:00",242.6,238.6,24.02,"Standish","sfkeel_sth_2023",242.6
"2023-08-05 20:15:00",241.8,237.9,23.81,"Standish","sfkeel_sth_2023",241.8
"2023-08-05 20:30:00",240.9,236.8,23.59,"Standish","sfkeel_sth_2023",240.9
"2023-08-05 20:45:00",240.3,236.1,23.4,"Standish","sfkeel_sth_2023",240.3
"2023-08-05 21:00:00",239.7,235.7,23.25,"Standish","sfkeel_sth_2023",239.7
"2023-08-05 21:15:00",239.4,234.6,23.12,"Standish","sfkeel_sth_2023",239.4
"2023-08-05 21:30:00",238.9,235,22.99,"Standish","sfkeel_sth_2023",238.9
"2023-08-05 21:45:00",238.5,234.3,22.9,"Standish","sfkeel_sth_2023",238.5
