"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2023-09-07 08:30:01,17.847,8.374,6.71108631816212,0.653432691328662,658.652110429386,270.42
2023-09-07 08:35:01,17.855,8.349,6.71108631816212,0.653432691328662,658.655006508886,283.34
2023-09-07 08:40:01,17.847,8.398,6.71108631816212,0.653432691328662,658.657902588387,296.26
2023-09-07 08:45:01,17.855,8.439,6.71108631816212,0.653432691328662,658.660798667887,309.18
2023-09-07 08:50:01,17.855,8.474,6.71108631816212,0.653432691328662,658.663694747387,322.1
2023-09-07 08:55:01,17.872,8.467,6.71108631816212,0.653432691328662,658.666590826887,335.02
2023-09-07 09:00:01,17.872,8.499,6.71108631816212,0.653432691328662,658.669486906387,347.94
2023-09-07 09:05:01,17.88,8.479,6.67333055828498,0.652246454143633,658.672382985887,363.840833333333
2023-09-07 09:10:01,17.897,8.521,6.63557479840784,0.651055658340473,658.675279065387,379.741666666667
2023-09-07 09:15:01,17.914,8.543,6.5978190385307,0.649860260312374,658.678175144887,395.6425
2023-09-07 09:20:01,17.922,8.548,6.63557479840784,0.651055658340473,658.681071224387,411.543333333333
2023-09-07 09:25:01,17.922,8.574,6.67333055828498,0.652246454143633,658.683967303887,427.444166666667
2023-09-07 09:30:01,17.931,8.587,6.71108631816212,0.653432691328662,658.686863383388,443.345
2023-09-07 09:35:01,17.948,8.598,6.71108631816212,0.653432691328662,658.689759462888,459.245833333333
2023-09-07 09:40:01,17.956,8.613,6.71108631816212,0.653432691328662,658.692655542388,475.146666666667
2023-09-07 09:45:01,17.981,8.619,6.71108631816212,0.653432691328662,658.695551621888,491.0475
2023-09-07 09:50:01,17.998,8.639,6.67333055828498,0.652246454143633,658.698447701388,506.948333333333
2023-09-07 09:55:01,18.007,8.658,6.63557479840784,0.651055658340473,658.701343780888,522.849166666667
2023-09-07 10:00:01,18.032,8.662,6.5978190385307,0.649860260312374,658.704239860388,538.75
2023-09-07 10:05:01,18.032,8.677,6.5978190385307,0.649860260312374,658.707135939888,548.355833333333
2023-09-07 10:10:01,18.074,8.689,6.5978190385307,0.649860260312374,658.710032019388,557.961666666667
2023-09-07 10:15:01,18.074,8.691,6.5978190385307,0.649860260312374,658.712928098888,567.5675
2023-09-07 10:20:01,18.091,8.729,6.63557479840784,0.651055658340473,658.715824178388,577.173333333333
2023-09-07 10:25:01,18.142,8.739,6.67333055828498,0.652246454143633,658.718720257889,586.779166666667
2023-09-07 10:30:01,18.133,8.757,6.71108631816212,0.653432691328662,658.721616337389,596.385
2023-09-07 10:35:01,18.15,8.76,6.67333055828498,0.652246454143633,658.724512416889,605.990833333333
2023-09-07 10:40:01,18.2,8.77,6.63557479840784,0.651055658340473,658.727408496389,615.596666666667
2023-09-07 10:45:01,18.209,8.778,6.5978190385307,0.649860260312374,658.730304575889,625.2025
2023-09-07 10:50:01,18.243,8.786,6.63557479840784,0.651055658340473,658.733200655389,634.808333333333
2023-09-07 10:55:01,18.259,8.833,6.67333055828498,0.652246454143633,658.736096734889,644.414166666667
2023-09-07 11:00:01,18.31,8.826,6.71108631816212,0.653432691328662,658.738992814389,654.02
2023-09-07 11:05:01,18.31,8.85,6.67333055828498,0.652246454143633,658.723116464899,660.949166666667
2023-09-07 11:10:01,18.327,8.863,6.63557479840784,0.651055658340473,658.70724011541,667.878333333333
2023-09-07 11:15:01,18.36,8.883,6.5978190385307,0.649860260312374,658.69136376592,674.8075
2023-09-07 11:20:01,18.428,8.877,6.5978190385307,0.649860260312374,658.67548741643,681.736666666667
2023-09-07 11:25:01,18.461,8.893,6.5978190385307,0.649860260312374,658.659611066941,688.665833333333
2023-09-07 11:30:01,18.503,8.913,6.5978190385307,0.649860260312374,658.643734717451,695.595
2023-09-07 11:35:01,18.562,8.899,6.5978190385307,0.649860260312374,658.627858367961,702.524166666667
2023-09-07 11:40:01,18.604,8.939,6.5978190385307,0.649860260312374,658.611982018472,709.453333333333
